target,protocol,model,family,split,status,n_train,n_test,train_year_min,train_year_max,test_year_min,test_year_max,r2,r2_log1p,rmse,mae,mape
D,random,WeightedEnsemble,ensemble,test,ok,777,195,2000,2026,2002,2025,0.09160414374532844,0.15733389343852888,41.282890818996805,16.91933206564321,44.1450354562294
E,temporal,RF,bagging,test,ok,938,34,2000,2021,2022,2026,-0.025901925611150567,-0.009731888955917478,24.647773823374656,11.402563023854757,26.11298304562137
E,temporal,RF_raw,bagging_raw,test,ok,938,34,2000,2021,2022,2026,0.4958079450766343,0.13131776316199129,17.279165983405452,9.259497285067887,30.80638011808808
E,temporal,ExtraTrees,bagging,test,ok,938,34,2000,2021,2022,2026,0.07426794072963205,0.09357820358441038,23.413558763848556,10.688648498109101,25.00694089825496
E,temporal,ExtraTrees_raw,bagging_raw,test,ok,938,34,2000,2021,2022,2026,0.3105512851924864,-0.1970421200020882,20.20578654568354,12.480607307692305,45.8124093914449
E,temporal,HistGBR,boosting,test,ok,938,34,2000,2021,2022,2026,0.040331392331286464,0.03197550122603987,23.83885663728747,12.028400508426222,29.230370955163583
E,temporal,HistGBR_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,0.23271592184344236,0.028970196177180774,21.315860567182384,12.241536301421208,36.32256934609687
E,temporal,ElasticNet,linear,test,ok,938,34,2000,2021,2022,2026,0.25491659615375595,0.2480819118786043,21.005219421731034,10.235626304625777,24.98836457198722
E,temporal,PLSR,linear,test,ok,938,34,2000,2021,2022,2026,0.3449180557023108,0.29514408103513745,19.695753137850637,9.955407216682822,25.151566910573003
E,temporal,XGBoost,boosting,test,ok,938,34,2000,2021,2022,2026,0.08217151779637,0.08744024241885673,23.313396122677766,11.297008787267346,27.663437630153727
E,temporal,XGBoost_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,0.5010494080630679,0.11835379295225223,17.189116248610016,9.427467127182904,31.834323227714776
E,temporal,LightGBM,boosting,test,ok,938,34,2000,2021,2022,2026,0.1400255256597226,0.12594255903031093,22.566674149652023,11.528228653182408,27.04399143476343
E,temporal,LightGBM_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-0.06009807317605498,-0.4713085492284612,25.05519575233589,15.873682537787701,52.11941643918494
E,temporal,CatBoost,boosting,test,ok,938,34,2000,2021,2022,2026,0.12934815371501018,0.13745991096163468,22.706334962549356,10.686368766010785,25.622925878517087
E,temporal,CatBoost_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,0.4772880883378591,0.2318483954345758,17.59365113552339,10.030876984278216,28.57980393359274
E,temporal,NGBoost,boosting,test,ok,938,34,2000,2021,2022,2026,0.2044482565203366,0.19717779877880104,21.704960185148128,10.280908038052685,23.97059882862408
E,temporal,WeightedEnsemble,ensemble,test,ok,938,34,2000,2021,2022,2026,0.2354861586541167,0.2347387494342562,21.277345903001095,10.122716988940784,24.507923681167142
E,random,RF,bagging,test,ok,777,195,2000,2026,2002,2025,0.1191829033074866,0.12564294115190588,7.868028160768257,5.356374989949494,19.987700428834685
E,random,RF_raw,bagging_raw,test,ok,777,195,2000,2026,2002,2025,-0.606404035678505,-0.24280599824025484,10.625525822130646,6.844714911242605,26.221210067566446
E,random,ExtraTrees,bagging,test,ok,777,195,2000,2026,2002,2025,0.14112430028145873,0.13964424500553352,7.769412777225399,5.338421956295059,19.98275017740676
E,random,ExtraTrees_raw,bagging_raw,test,ok,777,195,2000,2026,2002,2025,-0.5234627939021403,-0.2370824196155208,10.347584079442731,6.7803738974359,26.163171529626705
E,random,HistGBR,boosting,test,ok,777,195,2000,2026,2002,2025,-0.12414940946617081,-0.05408255174359411,8.888634657976349,6.236007464918056,22.820958700499855
E,random,HistGBR_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,-1.1751438064591238,-0.6047209031985956,12.36422857798075,8.35090075405563,30.91723905213209
E,random,ElasticNet,linear,test,ok,777,195,2000,2026,2002,2025,0.07629278738063705,0.047910363103409015,8.057312448820658,5.4756459486372435,21.0905091900014
E,random,PLSR,linear,test,ok,777,195,2000,2026,2002,2025,0.032796347485256394,0.005647240578185109,8.244835626685457,5.601100454051295,21.658136612241783
E,random,XGBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.04246238999844931,0.08063076913165057,8.20353354591815,5.572278181496645,20.66088213663431
E,random,XGBoost_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,-0.24026766137898625,-0.1428566503423052,9.336427902020173,6.34377097269694,24.3787259759833
E,random,LightGBM,boosting,test,ok,777,195,2000,2026,2002,2025,-0.1437746565933502,-0.09749620801230341,8.965887236578226,6.403508873155253,23.43860119850184
E,random,LightGBM_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,-1.8404296868697352,-1.0093014534005387,14.129118232305952,8.96577431491745,32.96752651570659
E,random,CatBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.1122277664726592,0.12579987167301276,7.899030970708328,5.412472346683292,20.210534972489626
E,random,CatBoost_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,-0.42290130749275745,-0.22617908788305274,10.000240093717352,6.624256066411978,25.72492873620555
E,random,NGBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.031473126739693935,0.053461253630359584,8.25047353380755,5.56288519635544,21.009975017963896
E,random,WeightedEnsemble,ensemble,test,ok,777,195,2000,2026,2002,2025,0.09041627244363448,0.07276138243413677,7.995477010902771,5.442304968562852,20.81553975842304
F,temporal,RF,bagging,test,ok,938,34,2000,2021,2022,2026,-0.09564240963785675,-1.0603449296838137,84.20190034769503,52.663701133123645,37.93416498462609
F,temporal,RF_raw,bagging_raw,test,ok,938,34,2000,2021,2022,2026,-111.48984353953249,-18.743618143335905,853.1868091621112,706.1734360633484,848.1247195287567
F,temporal,ExtraTrees,bagging,test,ok,938,34,2000,2021,2022,2026,-0.08473977861546844,-0.6344341311653465,83.78191045667583,47.93061026275961,33.4486378259146
F,temporal,ExtraTrees_raw,bagging_raw,test,ok,938,34,2000,2021,2022,2026,-27.139293365378638,-9.788911713695683,426.7210525674125,336.1914734162898,418.8241868018259
F,temporal,HistGBR,boosting,test,ok,938,34,2000,2021,2022,2026,-0.1188327709329815,-0.7348738745402754,85.08834278270538,51.784341060678635,39.151193789609536
F,temporal,HistGBR_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-12.65236606487075,-7.635071847117068,297.22917654341916,269.23843568428254,309.721695896161
F,temporal,ElasticNet,linear,test,ok,938,34,2000,2021,2022,2026,0.03710023134875018,-1.0727937957026787,78.93652745484182,51.047347031294294,37.83109815734696
F,temporal,PLSR,linear,test,ok,938,34,2000,2021,2022,2026,-0.01443387486755543,-1.38904182435232,81.02132617722268,53.88976206846111,40.47867330400905
F,temporal,XGBoost,boosting,test,ok,938,34,2000,2021,2022,2026,-0.0685023336723447,-0.6006051590004482,83.15248134685665,49.02594136585908,35.36221786691346
F,temporal,XGBoost_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-198.52180000353027,-17.424003103951147,1136.2729108684189,611.4961433733491,740.3966998815105
F,temporal,LightGBM,boosting,test,ok,938,34,2000,2021,2022,2026,-0.011053335150798205,-0.5161266761471526,80.88621417822648,49.78001432419002,36.66284797736362
F,temporal,LightGBM_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-21.46719566312588,-27.64491966393493,381.2957018694748,328.4213387213713,383.0093973115739
F,temporal,CatBoost,boosting,test,ok,938,34,2000,2021,2022,2026,-0.1492667217172461,-1.0032908586686058,86.23784426699828,54.66768443976391,41.79283389727341
F,temporal,CatBoost_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-45.86015470619595,-11.906381476525777,550.6673599237106,420.7657184334686,501.56531505941064
F,temporal,NGBoost,boosting,test,ok,938,34,2000,2021,2022,2026,-0.10041857518146435,-0.9860275978911412,84.38522881515108,56.63611841637953,46.81312188319391
F,temporal,WeightedEnsemble,ensemble,test,ok,938,34,2000,2021,2022,2026,-0.051035190217629145,-0.5447770676523667,82.4700208824704,49.42799341570193,36.15445566292856
F,random,RF,bagging,test,ok,777,195,2000,2026,2002,2025,0.10231363947024297,0.4594834048148886,252.80297444470165,61.69367015004068,59.50991659914996
F,random,RF_raw,bagging_raw,test,ok,777,195,2000,2026,2002,2025,-0.03404372148189383,-0.0342557737474547,271.32469108260847,90.4297783412229,157.1011220903785
F,random,ExtraTrees,bagging,test,ok,777,195,2000,2026,2002,2025,0.11793609354719414,0.4809576412880968,250.5935519329776,60.654377238223624,56.99203222186772
F,random,ExtraTrees_raw,bagging_raw,test,ok,777,195,2000,2026,2002,2025,0.08126650246188405,-0.07216921236172613,255.74941080299516,88.53135218934912,166.54290389561132
F,random,HistGBR,boosting,test,ok,777,195,2000,2026,2002,2025,0.11577020790634884,0.3926482204243126,250.90102636809144,63.35446609319102,67.2050174321847
F,random,HistGBR_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,0.07108969752726135,-1.103766209609379,257.1619771032624,95.54455129508469,172.83694970971723
F,random,ElasticNet,linear,test,ok,777,195,2000,2026,2002,2025,0.02064921706559919,0.29108756219915455,264.05172174257456,65.51296534283871,67.68890409230357
F,random,PLSR,linear,test,ok,777,195,2000,2026,2002,2025,0.021198471694833798,0.278309500992024,263.9776665758887,65.88106686957423,69.48729207714739
F,random,XGBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.13135681483644768,0.4854407869608014,248.67983733128398,60.550133493707115,58.54279981177635
F,random,XGBoost_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,0.0546283812509909,0.01928728374424904,259.43056785434374,85.76970066583095,142.57999575073478
F,random,LightGBM,boosting,test,ok,777,195,2000,2026,2002,2025,0.11722667376482299,0.43347107934591844,250.69430443574365,62.610164448913245,63.55539408788512
F,random,LightGBM_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,0.03252627535700092,-0.9618024068597737,262.4456964722121,96.97720432332531,180.79345206890417
F,random,CatBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.09100933998063021,0.46413664179439074,254.38973131831264,61.5351506201483,57.490914039247066
F,random,CatBoost_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,0.06367894638122529,0.015768892001506107,258.18574522273997,81.29615122723081,134.13950942526293
F,random,NGBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.14320885600311584,0.4753977917034268,246.97747749712178,61.571344117282905,60.51405029066102
F,random,WeightedEnsemble,ensemble,test,ok,777,195,2000,2026,2002,2025,0.1094172317598846,0.4509528680454652,251.80074464299437,61.788030114889594,61.43143762575476
G,temporal,RF,bagging,test,ok,938,34,2000,2021,2022,2026,-0.3534110432573281,-0.49342712748869877,31.921284546534654,24.324555370843736,48.10747701357741
G,temporal,RF_raw,bagging_raw,test,ok,938,34,2000,2021,2022,2026,-23.568634956696652,-3.9438871407949545,136.00535719257567,80.0883818438914,136.89915253005722
G,temporal,ExtraTrees,bagging,test,ok,938,34,2000,2021,2022,2026,-0.4163632694243087,-0.4553682374576,32.655236200282964,24.417817674635412,47.034881837383125
G,temporal,ExtraTrees_raw,bagging_raw,test,ok,938,34,2000,2021,2022,2026,-20.642237153734722,-4.167610933522078,127.64875326380805,79.77353790723981,135.54450427683918
G,temporal,HistGBR,boosting,test,ok,938,34,2000,2021,2022,2026,-0.4917168699956369,-0.56040931835092,33.51264470265814,23.79307429268468,47.94505766382361
G,temporal,HistGBR_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-14.428149751693317,-3.9744548606916474,107.77609015032667,69.17235053730369,113.43479276505147
G,temporal,ElasticNet,linear,test,ok,938,34,2000,2021,2022,2026,0.036487862817479955,-0.24634758587608774,26.933580805203338,20.874722744261366,42.39618777651323
G,temporal,PLSR,linear,test,ok,938,34,2000,2021,2022,2026,0.11308746627889066,-0.18891812063336078,25.840796608068377,20.383590330658194,41.11350703143138
G,temporal,XGBoost,boosting,test,ok,938,34,2000,2021,2022,2026,0.04888142520988481,-0.22699303402572157,26.759798151220796,20.684102346083698,41.686194922001874
G,temporal,XGBoost_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-375.23574902238676,-4.168780155896123,532.225319058929,137.72948132503734,157.73643871157137
G,temporal,LightGBM,boosting,test,ok,938,34,2000,2021,2022,2026,-0.6459397172514694,-0.6564914633673824,35.2024154555604,25.473288793695374,50.488925771904704
G,temporal,LightGBM_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-65.03693495126439,-5.162728468126265,222.97642875691054,106.08776376057637,145.61987970075566
G,temporal,CatBoost,boosting,test,ok,938,34,2000,2021,2022,2026,-0.08714612127247578,-0.23448598703225043,28.60944691205976,21.40030712561482,41.609107004342974
G,temporal,CatBoost_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-12.681255526206087,-2.2242367227626425,101.49122132712641,57.83403908774965,87.41134321817759
G,temporal,NGBoost,boosting,test,ok,938,34,2000,2021,2022,2026,-0.1532036069219158,-0.22335392517791952,29.46581770105107,19.767982587469827,38.46423138808162
G,temporal,WeightedEnsemble,ensemble,test,ok,938,34,2000,2021,2022,2026,-0.34024137619279715,-0.43751594036105446,31.76559630268414,22.07744750582301,44.53446752563441
G,random,RF,bagging,test,ok,777,195,2000,2026,2002,2025,-0.19928892971253775,-0.12491935485329231,196.87505691442217,65.37650163897435,50.94722750787098
G,random,RF_raw,bagging_raw,test,ok,777,195,2000,2026,2002,2025,-6.289340454438048,-0.7812356879311784,485.36996861205324,116.2132438205128,139.12159192925907
G,random,ExtraTrees,bagging,test,ok,777,195,2000,2026,2002,2025,-0.06068994126830396,0.03437110231434637,185.14969861373248,59.98421604100705,42.40413839550642
G,random,ExtraTrees_raw,bagging_raw,test,ok,777,195,2000,2026,2002,2025,-3.5481076242103864,-0.5068571143393328,383.39297487447584,101.0182822682446,109.92811109152018
G,random,HistGBR,boosting,test,ok,777,195,2000,2026,2002,2025,-0.011813375581273933,-0.0816551785179751,180.83354342874475,62.62252888698077,44.830924165972554
G,random,HistGBR_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,-0.018709832530791726,-2.180532821120224,181.44877195381693,81.77875250655767,85.78803833823562
G,random,ElasticNet,linear,test,ok,777,195,2000,2026,2002,2025,-787.0893727979428,-0.8663409013942616,5046.804944162733,437.13787538584137,781.135095739958
G,random,PLSR,linear,test,ok,777,195,2000,2026,2002,2025,-3140.145222044101,-1.076086082736925,10075.64348018818,805.9929032104626,1512.0944180629315
G,random,XGBoost,boosting,test,ok,777,195,2000,2026,2002,2025,-0.11624707461121364,-0.060627376918722,189.93672751352574,63.267647987248345,46.031628590716295
G,random,XGBoost_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,-3.99831465226207,-0.7083492308843422,401.9208908838698,99.83927790527343,104.00396637375671
G,random,LightGBM,boosting,test,ok,777,195,2000,2026,2002,2025,-0.09300868631044912,-0.1303559618920873,187.9492473661292,64.59743853552386,48.508429816445194
G,random,LightGBM_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,-0.5392316586272734,-2.9704998711105155,223.03898389425294,95.605866912354,98.17960213328068
G,random,CatBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.0002859796922686231,0.07088919873339006,179.74907976814526,57.95852036089724,39.394707513929085
G,random,CatBoost_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,-2.652420405907366,-0.459206240724062,343.573108727498,93.26523393854848,97.95747424389158
G,random,NGBoost,boosting,test,ok,777,195,2000,2026,2002,2025,-2.1847169738579524,-0.37796836491254204,320.82204703645635,84.08115650600217,79.73480151773498
G,random,WeightedEnsemble,ensemble,test,ok,777,195,2000,2026,2002,2025,-353.08136832142156,-0.721866337999584,3382.8311551727693,308.7967480973247,533.1137117204557
H,temporal,RF,bagging,test,ok,938,34,2000,2021,2022,2026,-0.14398178040347753,-0.18798258454213101,0.2522061226309146,0.13383334468141178,232.28418515042563
H,temporal,RF_raw,bagging_raw,test,ok,938,34,2000,2021,2022,2026,-0.9167104712344254,-0.8888012638621241,0.3264557551696876,0.17112292760180992,338.5006936456379
H,temporal,ExtraTrees,bagging,test,ok,938,34,2000,2021,2022,2026,-0.11222913222024689,-0.15866300495000862,0.24868134332214717,0.13514964618021225,255.02059331450045
H,temporal,ExtraTrees_raw,bagging_raw,test,ok,938,34,2000,2021,2022,2026,-0.7804734977232135,-0.9172260138514274,0.31463992390050405,0.1947333552036198,438.46924100673704
H,temporal,HistGBR,boosting,test,ok,938,34,2000,2021,2022,2026,-0.7278837100596598,-0.8125355899071109,0.30995834025279057,0.1664699443171042,296.9285458009321
H,temporal,HistGBR_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-0.7233648297709139,-0.856560474928195,0.3095527627234636,0.18711797916678433,370.96239194734164
H,temporal,ElasticNet,linear,test,ok,938,34,2000,2021,2022,2026,-0.3668646348369149,-0.4312829500378754,0.2756822629819856,0.1488659739164704,265.50500431960825
H,temporal,PLSR,linear,test,ok,938,34,2000,2021,2022,2026,-0.5006864202886601,-0.5574921891115345,0.28886242170422743,0.15613802478118138,293.9162824826301
H,temporal,XGBoost,boosting,test,ok,938,34,2000,2021,2022,2026,-0.02548532188585506,-0.028110247525591214,0.23878706406460304,0.12149682659874944,223.71415421374257
H,temporal,XGBoost_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-0.6871392603779585,-0.8726586272964423,0.30628204449178936,0.1855230257467312,373.45895045255986
H,temporal,LightGBM,boosting,test,ok,938,34,2000,2021,2022,2026,-0.13054475465240523,-0.1695488359535875,0.2507205612051698,0.13321671377791924,241.4385893274435
H,temporal,LightGBM_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,-0.3116267069052998,-0.46880440985598204,0.2700543623446848,0.17567102638554,403.0504168439187
H,temporal,CatBoost,boosting,test,ok,938,34,2000,2021,2022,2026,0.011911747253158689,0.021580148809103306,0.2343926232726224,0.11907605984492378,213.07050838195912
H,temporal,CatBoost_raw,boosting_raw,test,ok,938,34,2000,2021,2022,2026,0.03466122534563443,-0.0035484039947100143,0.23167861430390363,0.13812133681453959,275.64980931620903
H,temporal,NGBoost,boosting,test,ok,938,34,2000,2021,2022,2026,-0.0890370394843838,-0.11469965877460386,0.24607494516964337,0.12470490268184972,212.7478050556614
H,temporal,WeightedEnsemble,ensemble,test,ok,938,34,2000,2021,2022,2026,-0.11262816031862233,-0.1493682956745228,0.24872594831500708,0.13305005223427002,242.06868760206262
H,random,RF,bagging,test,ok,777,195,2000,2026,2002,2025,0.08730457644300449,0.12210920903663192,0.48730865090181574,0.12963717710818604,99.51780798579458
H,random,RF_raw,bagging_raw,test,ok,777,195,2000,2026,2002,2025,0.105642238690285,-0.0203980015170937,0.4823883656732358,0.1475108437869823,145.23091205797814
H,random,ExtraTrees,bagging,test,ok,777,195,2000,2026,2002,2025,0.09346463788775883,0.15882669785009818,0.485661368893126,0.12288204275941013,92.24274219956807
H,random,ExtraTrees_raw,bagging_raw,test,ok,777,195,2000,2026,2002,2025,0.15907843525989307,0.1357508198879369,0.46775552896274564,0.13821260986193296,127.64265189627211
H,random,HistGBR,boosting,test,ok,777,195,2000,2026,2002,2025,0.08410031386557026,0.10901338906065827,0.4881633154199111,0.13449695669867792,106.31031983951374
H,random,HistGBR_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,0.09137154433590822,0.0002774192322392288,0.48622171580893647,0.15119983905805004,149.2511520967383
H,random,ElasticNet,linear,test,ok,777,195,2000,2026,2002,2025,0.07996636775342691,0.11123099285847793,0.48926374643322806,0.13001859321421616,106.51901925954522
H,random,PLSR,linear,test,ok,777,195,2000,2026,2002,2025,0.07870514340993784,0.09498449989002411,0.4895989841860458,0.1321143280817356,104.283522161789
H,random,XGBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.08655918468650992,0.13876870225386473,0.4875076010165651,0.12417471087507712,89.9726040834497
H,random,XGBoost_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,0.10913171708401392,0.02499002817053131,0.4814463886687702,0.1384438048831316,134.40683760096545
H,random,LightGBM,boosting,test,ok,777,195,2000,2026,2002,2025,0.06636131722564564,0.10755621051156894,0.49286797885091793,0.12752918787538992,91.54826068467469
H,random,LightGBM_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,0.1645144575173323,0.17473506026976116,0.4662412069434882,0.13723097535388554,115.21546531406912
H,random,CatBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.0779538139966669,0.14043130389577219,0.48979858106248264,0.12236870786663062,90.68096077165661
H,random,CatBoost_raw,boosting_raw,test,ok,777,195,2000,2026,2002,2025,0.16353709136992378,0.10300330512645783,0.4665138359470979,0.13178786029590364,126.16028243469226
H,random,NGBoost,boosting,test,ok,777,195,2000,2026,2002,2025,0.059164292260528994,0.06919597283482637,0.49476398717945064,0.13089126234845314,98.22004484769118
H,random,WeightedEnsemble,ensemble,test,ok,777,195,2000,2026,2002,2025,0.07925913436135401,0.11499173133067386,0.489451759770458,0.12770701695904255,96.14020283883342
